design.opt <- cbind(design1.uniq,opt.weight)

nrow(design.opt)
[1] 594

> design.opt
                  opt.weight
x.hat 9.78 0.24 0.001998002
x.hat 9.18 2.18 0.000999001
x.hat 7.46 1.20 0.000999001
x.hat 8.90 2.40 0.001998002
x.hat 7.94 1.04 0.001998002
x.hat 9.46 2.08 0.000999001
x.hat 9.56 0.22 0.000999001
x.hat 7.50 0.90 0.001998002
x.hat 9.06 2.10 0.003996004
x.hat 9.52 2.36 0.003996004
x.hat 7.88 0.84 0.000999001
x.hat 9.84 0.42 0.001998002
x.hat 7.88 1.24 0.001998002
x.hat 9.34 2.18 0.000999001
x.hat 9.66 0.12 0.002997003
x.hat 9.54 0.60 0.000999001
x.hat 7.68 0.86 0.000999001
x.hat 8.92 2.28 0.001998002
x.hat 9.24 0.28 0.003996004
x.hat 7.48 1.08 0.000999001
x.hat 9.32 2.02 0.002997003
x.hat 9.84 0.48 0.002997003
x.hat 7.68 1.40 0.002997003
x.hat 9.44 0.30 0.000999001
x.hat 9.16 2.52 0.001998002
x.hat 7.92 1.14 0.002997003
x.hat 9.78 0.28 0.000999001
x.hat 9.40 0.52 0.001998002
x.hat 7.50 0.88 0.001998002
x.hat 9.56 2.14 0.000999001
x.hat 9.16 2.30 0.000999001
x.hat 7.78 0.96 0.000999001
x.hat 9.44 2.44 0.001998002
x.hat 7.82 1.32 0.001998002
x.hat 7.46 1.10 0.002997003
x.hat 7.66 0.72 0.000999001
x.hat 9.06 2.52 0.004995005
x.hat 7.94 0.92 0.000999001
x.hat 9.38 0.06 0.000999001
x.hat 9.10 2.08 0.003996004
x.hat 7.66 1.14 0.000999001
x.hat 7.82 0.72 0.000999001
x.hat 8.96 2.22 0.003996004
x.hat 9.32 2.48 0.000999001
x.hat 7.86 1.26 0.002997003
x.hat 7.58 1.38 0.000999001
x.hat 9.30 2.26 0.000999001
x.hat 8.94 2.46 0.000999001
x.hat 9.84 0.44 0.000999001
x.hat 7.60 0.74 0.000999001
x.hat 9.38 0.28 0.000999001
x.hat 7.48 1.20 0.002997003
x.hat 9.56 0.06 0.002997003
x.hat 9.84 0.36 0.000999001
x.hat 7.74 1.36 0.001998002
x.hat 7.58 1.02 0.000999001
x.hat 9.34 2.04 0.000999001
x.hat 9.72 0.58 0.001998002
x.hat 9.02 2.16 0.000999001
x.hat 9.14 2.52 0.000999001
x.hat 7.78 1.12 0.000999001
x.hat 9.56 2.26 0.000999001
x.hat 9.76 0.22 0.002997003
x.hat 7.90 0.82 0.000999001
x.hat 9.20 2.04 0.003996004
x.hat 9.56 0.42 0.000999001
x.hat 8.92 2.40 0.003996004
x.hat 7.50 0.86 0.000999001
x.hat 9.30 2.36 0.000999001
x.hat 7.94 1.12 0.001998002
x.hat 9.24 0.26 0.001998002
x.hat 9.00 2.18 0.001998002
x.hat 9.62 0.12 0.000999001
x.hat 7.78 0.72 0.000999001
x.hat 9.00 2.50 0.001998002
x.hat 9.84 0.46 0.000999001
x.hat 7.94 0.94 0.001998002
x.hat 9.38 2.06 0.000999001
x.hat 9.40 0.18 0.000999001
x.hat 7.56 0.80 0.001998002
x.hat 9.24 0.18 0.001998002
x.hat 8.92 2.34 0.001998002
x.hat 7.70 1.06 0.000999001
x.hat 9.32 0.46 0.000999001
x.hat 9.20 2.52 0.000999001
x.hat 7.72 1.38 0.002997003
x.hat 9.56 2.18 0.000999001
x.hat 9.72 0.60 0.000999001
x.hat 9.22 2.24 0.000999001
x.hat 9.50 0.06 0.001998002
x.hat 7.92 1.18 0.001998002
x.hat 9.62 0.32 0.000999001
x.hat 7.72 0.68 0.000999001
x.hat 9.26 0.36 0.000999001
x.hat 9.50 2.38 0.000999001
x.hat 9.34 0.04 0.000999001
x.hat 7.76 0.92 0.000999001
x.hat 7.78 1.34 0.001998002
x.hat 7.56 0.78 0.001998002
x.hat 9.24 0.16 0.002997003
x.hat 9.38 0.50 0.000999001
x.hat 9.08 2.36 0.000999001
x.hat 9.58 2.26 0.002997003
x.hat 7.48 1.02 0.001998002
x.hat 7.84 0.76 0.001998002
x.hat 9.56 0.26 0.000999001
x.hat 8.94 2.26 0.002997003
x.hat 9.40 2.04 0.001998002
x.hat 9.34 2.50 0.001998002
x.hat 9.42 0.04 0.003996004
x.hat 9.82 0.32 0.002997003
x.hat 7.94 1.00 0.001998002
x.hat 7.64 1.38 0.000999001
x.hat 9.30 2.24 0.000999001
x.hat 9.28 0.38 0.001998002
x.hat 7.54 0.86 0.000999001
x.hat 7.46 1.16 0.002997003
x.hat 9.12 2.06 0.001998002
x.hat 9.58 2.18 0.002997003
x.hat 7.78 1.16 0.000999001
x.hat 9.74 0.20 0.001998002
x.hat 9.46 0.38 0.000999001
x.hat 9.10 2.52 0.001998002
x.hat 9.66 0.60 0.001998002
x.hat 9.04 2.16 0.000999001
x.hat 7.64 0.74 0.000999001
x.hat 7.62 1.08 0.000999001
x.hat 9.18 2.38 0.000999001
x.hat 9.70 0.40 0.000999001
x.hat 7.66 1.40 0.002997003
x.hat 9.44 2.42 0.000999001
x.hat 7.90 1.22 0.000999001
x.hat 9.26 0.32 0.001998002
x.hat 7.68 0.96 0.000999001
x.hat 9.82 0.54 0.000999001
x.hat 9.36 2.20 0.001998002
x.hat 9.44 0.56 0.001998002
x.hat 7.86 0.80 0.000999001
x.hat 7.82 1.04 0.000999001
x.hat 7.52 0.84 0.001998002
x.hat 9.20 2.20 0.000999001
x.hat 9.34 2.02 0.001998002
x.hat 9.40 0.24 0.000999001
x.hat 7.50 1.24 0.000999001
> 

design.opt[indx,]
                 opt.weight
x.hat 9.56 0.58 0.003996004
x.hat 8.92 2.30 0.003996004
x.hat 9.36 0.50 0.003996004
x.hat 7.92 0.90 0.003996004
x.hat 9.02 2.14 0.003996004
x.hat 8.96 2.46 0.003996004
x.hat 9.60 0.08 0.003996004
x.hat 7.88 0.82 0.003996004
x.hat 9.20 2.04 0.003996004
x.hat 9.42 0.04 0.003996004
x.hat 7.94 1.06 0.003996004
x.hat 9.28 0.08 0.004995005
x.hat 7.76 0.70 0.004995005
x.hat 7.90 1.20 0.004995005
x.hat 9.30 0.42 0.004995005
x.hat 9.06 2.52 0.004995005
x.hat 7.52 1.30 0.004995005
x.hat 9.42 2.04 0.004995005
x.hat 9.52 0.58 0.004995005
x.hat 9.84 0.38 0.004995005
x.hat 9.60 0.60 0.005994006
